lnc	gname	DBD	DBR_ID	DBR	DBR_chr	DBR_start	DBR_end	DBR_span	DBR_RBR_count	DBR_TFO_count	DBR_RBR_span	DBR_TFO_abj1	DBR_TFO_abj2	DBR_score	DBR_error_rate	DBR_gc_error	BR_list
lnc_inter_chr10_9224	2510039O18Rik	87	lnc_inter_chr10_9224_2510039O18Rik_DBR12	12	chr10	8053	8157	104	1	49	33	1.4159369527145358	69.38091068301226	18.857142857142858	0.18959183673469387	0.5293877551020408	lnc_inter_chr10_9224_DBR12_2510039O18Rik_RBR3
lnc_inter_chr10_9224	Adamts6	87	lnc_inter_chr10_9224_Adamts6_DBR20	20	chr10	8054	8157	103	3	29	66	3.258064516129032	30.548387096774192	16.22222222222222	0.19777777777777775	0.4638888888888889	lnc_inter_chr10_9224_DBR20_Adamts6_RBR3,lnc_inter_chr10_9224_DBR20_Adamts6_RBR4,lnc_inter_chr10_9224_DBR20_Adamts6_RBR5
lnc_inter_chr10_9224	Amigo2	87	lnc_inter_chr10_9224_Amigo2_DBR4	4	chr10	8128	8157	29	1	4	23	1.0337078651685394	4.134831460674158	19	0.14675	0.505	lnc_inter_chr10_9224_DBR4_Amigo2_RBR3
lnc_inter_chr10_9224	AI987944	87	lnc_inter_chr10_9224_AI987944_DBR8	8	chr10	8050	8165	115	1	2228	166	5.571762153693186	12413.88607842842	28.108617594254937	0.05719479353680431	0.6325089766606823	lnc_inter_chr10_9224_DBR8_AI987944_RBR1
lnc_inter_chr10_9224	Abcg2	87	lnc_inter_chr10_9224_Abcg2_DBR11	11	chr10	8136	8189	53	1	12	23	1.1311475409836067	13.57377049180328	16.333333333333332	0.19666666666666668	0.36	lnc_inter_chr10_9224_DBR11_Abcg2_RBR1
lnc_inter_chr10_9224	Anapc1	87	lnc_inter_chr10_9224_Anapc1_DBR5	5	chr10	8146	8190	44	1	9	20	1	9	16	0.2	0.2	lnc_inter_chr10_9224_DBR5_Anapc1_RBR2
lnc_inter_chr10_9224	Abcd2	87	lnc_inter_chr10_9224_Abcd2_DBR12	12	chr10	8147	8195	48	1	10	21	1.0396039603960396	10.396039603960396	16.2	0.198	0.148	lnc_inter_chr10_9224_DBR12_Abcd2_RBR6
lnc_inter_chr10_9224	Agtr1a	87	lnc_inter_chr10_9224_Agtr1a_DBR13	13	chr10	8174	8195	21	1	3	46	2.225806451612903	6.677419354838709	16.666666666666668	0.19333333333333333	0.16	lnc_inter_chr10_9224_DBR13_Agtr1a_RBR1
lnc_inter_chr10_9224	Aimp1	87	lnc_inter_chr10_9224_Aimp1_DBR6	6	chr10	8055	8196	141	1	86	49	1.898198198198198	163.24504504504503	21.1046511627907	0.18209302325581397	0.42674418604651165	lnc_inter_chr10_9224_DBR6_Aimp1_RBR1
lnc_inter_chr10_9224	Ankrd54	87	lnc_inter_chr10_9224_Ankrd54_DBR5	5	chr10	8172	8196	24	1	2	24	1.1162790697674418	2.2325581395348837	17.5	0.185	0.255	lnc_inter_chr10_9224_DBR5_Ankrd54_RBR1
lnc_inter_chr10_9224	Acp6	87	lnc_inter_chr10_9224_Acp6_DBR12	12	chr10	8174	8198	24	1	3	23	1.1129032258064515	3.3387096774193545	16.666666666666668	0.19333333333333333	0.09666666666666666	lnc_inter_chr10_9224_DBR12_Acp6_RBR1
lnc_inter_chr10_9224	Aen	87	lnc_inter_chr10_9224_Aen_DBR12	12	chr10	8142	8200	58	2	15	45	2.223776223776224	18.132867132867137	16.5	0.18357142857142855	0.22464285714285712	lnc_inter_chr10_9224_DBR12_Aen_RBR1,lnc_inter_chr10_9224_DBR12_Aen_RBR3
lnc_inter_chr10_9224	Adamts6	87	lnc_inter_chr10_9224_Adamts6_DBR21	21	chr10	8183	8206	23	1	3	39	1.8870967741935485	5.661290322580645	16.666666666666668	0.19333333333333333	0.145	lnc_inter_chr10_9224_DBR21_Adamts6_RBR5
lnc_inter_chr10_9224	Abca8a	87	lnc_inter_chr10_9224_Abca8a_DBR15	15	chr10	8127	8207	80	1	535	88	2.9558011049723754	1581.3535911602207	28.00373831775701	0.06007476635514019	0.3226915887850467	lnc_inter_chr10_9224_DBR15_Abca8a_RBR3
lnc_inter_chr10_9224	Actb	87	lnc_inter_chr10_9224_Actb_DBR14	14	chr10	8145	8207	62	1	45	39	1.4588528678304238	65.64837905236907	21.466666666666665	0.196	0.11911111111111113	lnc_inter_chr10_9224_DBR14_Actb_RBR2
lnc_inter_chr10_9224	Actb	88	lnc_inter_chr10_9224_Actb_DBR15	15	chr10	8708	8732	24	1	2	28	1.4	2.8	16	0.2	0.4	lnc_inter_chr10_9224_DBR15_Actb_RBR2
lnc_inter_chr10_9224	Aebp2	88	lnc_inter_chr10_9224_Aebp2_DBR17	17	chr10	8708	8734	26	1	2	21	1.024390243902439	2.048780487804878	17.5	0.14500000000000002	0.39	lnc_inter_chr10_9224_DBR17_Aebp2_RBR4
lnc_inter_chr10_9224	Ankrd28	88	lnc_inter_chr10_9224_Ankrd28_DBR13	13	chr10	8710	8734	24	1	3	24	1.161290322580645	3.483870967741935	17.666666666666668	0.145	0.45	lnc_inter_chr10_9224_DBR13_Ankrd28_RBR1
lnc_inter_chr10_9224	Arhgef19	88	lnc_inter_chr10_9224_Arhgef19_DBR12	12	chr10	8710	8734	24	1	4	25	1.2345679012345678	4.938271604938271	17.25	0.1475	0.4325	lnc_inter_chr10_9224_DBR12_Arhgef19_RBR2
lnc_inter_chr10_9224	Acy1	88	lnc_inter_chr10_9224_Acy1_DBR3	3	chr10	8711	8735	24	1	2	24	1.1162790697674418	2.2325581395348837	17.5	0.185	0.35	lnc_inter_chr10_9224_DBR3_Acy1_RBR4
lnc_inter_chr10_9224	0610010F05Rik	88	lnc_inter_chr10_9224_0610010F05Rik_DBR10	10	chr10	8710	8736	26	1	37	74	3.330900243309002	123.24330900243308	18.08108108108108	0.1848648648648649	0.3724324324324324	lnc_inter_chr10_9224_DBR10_0610010F05Rik_RBR2
lnc_inter_chr10_9224	A430005L14Rik	88	lnc_inter_chr10_9224_A430005L14Rik_DBR10	10	chr10	8708	8736	28	1	4	32	1.3763440860215057	5.505376344086022	18.75	0.1925	0.3975	lnc_inter_chr10_9224_DBR10_A430005L14Rik_RBR2
lnc_inter_chr10_9224	Apoh	88	lnc_inter_chr10_9224_Apoh_DBR14	14	chr10	8708	8736	28	1	4	32	1.471264367816092	5.885057471264368	17.5	0.195	0.4225	lnc_inter_chr10_9224_DBR14_Apoh_RBR3
lnc_inter_chr10_9224	Arpp19	88	lnc_inter_chr10_9224_Arpp19_DBR8	8	chr10	8710	8736	26	1	33	95	3.9384422110552766	129.96859296482413	19.636363636363637	0.18454545454545457	0.3884848484848485	lnc_inter_chr10_9224_DBR8_Arpp19_RBR1
lnc_inter_chr10_9224	Aox3	88	lnc_inter_chr10_9224_Aox3_DBR10	10	chr10	8714	8737	23	1	2	23	1.1219512195121952	2.2439024390243905	16.5	0.195	0.27	lnc_inter_chr10_9224_DBR10_Aox3_RBR3
lnc_inter_chr10_9224	Abcb7	88	lnc_inter_chr10_9224_Abcb7_DBR14	14	chr10	8708	8738	30	1	33	72	3.277241379310345	108.14896551724138	18.12121212121212	0.17369696969696968	0.42666666666666664	lnc_inter_chr10_9224_DBR14_Abcb7_RBR4
lnc_inter_chr10_9224	Ankrd46	88	lnc_inter_chr10_9224_Ankrd46_DBR9	9	chr10	8710	8738	28	1	16	39	1.752808988764045	28.04494382022472	18.25	0.178125	0.38875	lnc_inter_chr10_9224_DBR9_Ankrd46_RBR1
lnc_inter_chr10_9224	Abca8a	88	lnc_inter_chr10_9224_Abca8a_DBR16	16	chr10	8708	8739	31	1	33	78	3.1777777777777776	104.86666666666666	19.939393939393938	0.1860606060606061	0.38212121212121214	lnc_inter_chr10_9224_DBR16_Abca8a_RBR4
lnc_inter_chr10_9224	Arid1b	88	lnc_inter_chr10_9224_Arid1b_DBR15	15	chr10	8708	8739	31	1	13	61	2.9479553903345725	38.32342007434944	16.846153846153847	0.1853846153846154	0.4584615384615385	lnc_inter_chr10_9224_DBR15_Arid1b_RBR2
lnc_inter_chr10_9224	Aen	88	lnc_inter_chr10_9224_Aen_DBR13	13	chr10	8710	8740	30	1	3	47	1.9315068493150689	5.794520547945206	19.666666666666668	0.19	0.42	lnc_inter_chr10_9224_DBR13_Aen_RBR1
lnc_inter_chr10_9224	Agtr1a	88	lnc_inter_chr10_9224_Agtr1a_DBR15	15	chr10	8708	8740	32	1	7	102	4.353658536585366	30.47560975609756	19	0.19	0.27285714285714285	lnc_inter_chr10_9224_DBR15_Agtr1a_RBR1
lnc_inter_chr10_9224	Asb2	88	lnc_inter_chr10_9224_Asb2_DBR8	8	chr10	8715	8740	25	1	2	23	1.15	2.3	16	0.2	0.25	lnc_inter_chr10_9224_DBR8_Asb2_RBR2
lnc_inter_chr10_9224	2310030G06Rik	88	lnc_inter_chr10_9224_2310030G06Rik_DBR9	9	chr10	8715	8741	26	1	2	26	1.1304347826086956	2.260869565217391	19	0.175	0.28	lnc_inter_chr10_9224_DBR9_2310030G06Rik_RBR2
lnc_inter_chr10_9224	Adamts6	88	lnc_inter_chr10_9224_Adamts6_DBR22	22	chr10	8708	8741	33	1	24	73	3.3563218390804597	80.55172413793103	17.833333333333332	0.18	0.44375	lnc_inter_chr10_9224_DBR22_Adamts6_RBR8
lnc_inter_chr10_9224	Ankrd54	89	lnc_inter_chr10_9224_Ankrd54_DBR6	6	chr10	8950	8974	24	1	2	24	1.1428571428571428	2.2857142857142856	17	0.19	0.355	lnc_inter_chr10_9224_DBR6_Ankrd54_RBR1
lnc_inter_chr10_9224	1110004F10Rik	89	lnc_inter_chr10_9224_1110004F10Rik_DBR8	8	chr10	8950	8977	27	1	2	22	1.1	2.2	16.5	0.175	0.35	lnc_inter_chr10_9224_DBR8_1110004F10Rik_RBR4
lnc_inter_chr10_9224	Agtr1a	89	lnc_inter_chr10_9224_Agtr1a_DBR16	16	chr10	8950	8981	31	1	5	50	2.336448598130841	11.682242990654206	17.2	0.196	0.308	lnc_inter_chr10_9224_DBR16_Agtr1a_RBR1
lnc_inter_chr10_9224	Arl8b	90	lnc_inter_chr10_9224_Arl8b_DBR10	10	chr10	9370	9390	20	1	3	25	1.25	3.75	16.333333333333332	0.18333333333333335	0.15	lnc_inter_chr10_9224_DBR10_Arl8b_RBR3
lnc_inter_chr10_9224	2510039O18Rik	90	lnc_inter_chr10_9224_2510039O18Rik_DBR14	14	chr10	9364	9392	28	1	2	28	1.0769230769230769	2.1538461538461537	21	0.19	0.35	lnc_inter_chr10_9224_DBR14_2510039O18Rik_RBR3
lnc_inter_chr10_9224	Agtr1a	90	lnc_inter_chr10_9224_Agtr1a_DBR17	17	chr10	9367	9392	25	1	24	115	5.542168674698795	133.0120481927711	16.791666666666668	0.19041666666666668	0.22125	lnc_inter_chr10_9224_DBR17_Agtr1a_RBR1
lnc_inter_chr10_9224	Aldh3a2	90	lnc_inter_chr10_9224_Aldh3a2_DBR6	6	chr10	9371	9392	21	1	2	25	1.2195121951219512	2.4390243902439024	16.5	0.195	0.31999999999999995	lnc_inter_chr10_9224_DBR6_Aldh3a2_RBR2
lnc_inter_chr10_9224	1110004F10Rik	90	lnc_inter_chr10_9224_1110004F10Rik_DBR9	9	chr10	9369	9394	25	1	2	29	1.2608695652173914	2.5217391304347827	19	0.17	0.32499999999999996	lnc_inter_chr10_9224_DBR9_1110004F10Rik_RBR4
lnc_inter_chr10_9224	AI987944	91	lnc_inter_chr10_9224_AI987944_DBR9	9	chr10	10122	10146	24	1	2	24	1.2	2.4	16	0.2	0.475	lnc_inter_chr10_9224_DBR9_AI987944_RBR1
lnc_inter_chr10_9224	2610507B11Rik	92	lnc_inter_chr10_9224_2610507B11Rik_DBR6	6	chr10	10317	10337	20	1	7	26	1.3	9.1	16	0.2	0	lnc_inter_chr10_9224_DBR6_2610507B11Rik_RBR1
lnc_inter_chr10_9224	Acp6	92	lnc_inter_chr10_9224_Acp6_DBR13	13	chr10	10317	10337	20	1	2	21	1.05	2.1	16	0.2	0	lnc_inter_chr10_9224_DBR13_Acp6_RBR1
lnc_inter_chr10_9224	Actr8	92	lnc_inter_chr10_9224_Actr8_DBR7	7	chr10	10317	10337	20	1	5	27	1.35	6.75	16	0.2	0	lnc_inter_chr10_9224_DBR7_Actr8_RBR2
lnc_inter_chr10_9224	Aebp2	92	lnc_inter_chr10_9224_Aebp2_DBR19	19	chr10	10317	10337	20	1	3	22	1.1	3.3000000000000003	16	0.2	0	lnc_inter_chr10_9224_DBR19_Aebp2_RBR2
lnc_inter_chr10_9224	Agrn	92	lnc_inter_chr10_9224_Agrn_DBR9	9	chr10	10317	10337	20	1	2	21	1.05	2.1	16	0.2	0	lnc_inter_chr10_9224_DBR9_Agrn_RBR5
lnc_inter_chr10_9224	Akirin2	92	lnc_inter_chr10_9224_Akirin2_DBR6	6	chr10	10317	10337	20	1	3	22	1.1	3.3000000000000003	16	0.2	0	lnc_inter_chr10_9224_DBR6_Akirin2_RBR3
lnc_inter_chr10_9224	Alg6	92	lnc_inter_chr10_9224_Alg6_DBR4	4	chr10	10317	10337	20	1	5	24	1.2	6	16	0.2	0	lnc_inter_chr10_9224_DBR4_Alg6_RBR3
lnc_inter_chr10_9224	Anapc1	92	lnc_inter_chr10_9224_Anapc1_DBR6	6	chr10	10317	10337	20	1	6	25	1.25	7.5	16	0.2	0	lnc_inter_chr10_9224_DBR6_Anapc1_RBR1
lnc_inter_chr10_9224	Ankrd54	92	lnc_inter_chr10_9224_Ankrd54_DBR7	7	chr10	10317	10337	20	1	14	33	1.65	23.1	16	0.2	0	lnc_inter_chr10_9224_DBR7_Ankrd54_RBR2
lnc_inter_chr10_9224	Antxr2	92	lnc_inter_chr10_9224_Antxr2_DBR14	14	chr10	10317	10337	20	1	4	23	1.15	4.6	16	0.2	0	lnc_inter_chr10_9224_DBR14_Antxr2_RBR3
lnc_inter_chr10_9224	Anxa7	92	lnc_inter_chr10_9224_Anxa7_DBR7	7	chr10	10317	10337	20	1	19	38	1.9	36.1	16	0.2	0	lnc_inter_chr10_9224_DBR7_Anxa7_RBR1
lnc_inter_chr10_9224	Ap1g1	92	lnc_inter_chr10_9224_Ap1g1_DBR3	3	chr10	10317	10337	20	1	11	30	1.5	16.5	16	0.2	0	lnc_inter_chr10_9224_DBR3_Ap1g1_RBR1
lnc_inter_chr10_9224	Arcn1	92	lnc_inter_chr10_9224_Arcn1_DBR6	6	chr10	10317	10337	20	1	9	28	1.4	12.6	16	0.2	0	lnc_inter_chr10_9224_DBR6_Arcn1_RBR2
lnc_inter_chr10_9224	Arl5a	92	lnc_inter_chr10_9224_Arl5a_DBR3	3	chr10	10317	10337	20	1	7	26	1.3	9.1	16	0.2	0	lnc_inter_chr10_9224_DBR3_Arl5a_RBR3
lnc_inter_chr10_9224	Arntl	92	lnc_inter_chr10_9224_Arntl_DBR11	11	chr10	10317	10337	20	1	4	23	1.15	4.6	16	0.2	0	lnc_inter_chr10_9224_DBR11_Arntl_RBR2
lnc_inter_chr10_9224	Arsb	92	lnc_inter_chr10_9224_Arsb_DBR4	4	chr10	10317	10337	20	1	2	21	1.05	2.1	16	0.2	0	lnc_inter_chr10_9224_DBR4_Arsb_RBR1
lnc_inter_chr10_9224	Acp6	93	lnc_inter_chr10_9224_Acp6_DBR14	14	chr10	13121	13143	22	1	5	26	1.1926605504587156	5.963302752293577	17.8	0.182	0.0456	lnc_inter_chr10_9224_DBR14_Acp6_RBR1
lnc_inter_chr10_9224	Adamts6	93	lnc_inter_chr10_9224_Adamts6_DBR25	25	chr10	13121	13143	22	2	6	69	3.2358803986710964	10.6578073089701	17.25	0.1875	0.094375	lnc_inter_chr10_9224_DBR25_Adamts6_RBR5,lnc_inter_chr10_9224_DBR25_Adamts6_RBR6
lnc_inter_chr10_9224	Aebp2	93	lnc_inter_chr10_9224_Aebp2_DBR20	20	chr10	13121	13143	22	1	3	43	2.015625	6.046875	17.333333333333332	0.18666666666666668	0.094	lnc_inter_chr10_9224_DBR20_Aebp2_RBR2
lnc_inter_chr10_9224	1110004F10Rik	94	lnc_inter_chr10_9224_1110004F10Rik_DBR11	11	chr10	13498	13522	24	1	2	24	1.0909090909090908	2.1818181818181817	18	0.18	0.045	lnc_inter_chr10_9224_DBR11_1110004F10Rik_RBR3
lnc_inter_chr10_9224	Agrn	94	lnc_inter_chr10_9224_Agrn_DBR10	10	chr10	13500	13522	22	1	2	22	1.0232558139534884	2.046511627906977	17.5	0.185	0	lnc_inter_chr10_9224_DBR10_Agrn_RBR5
lnc_inter_chr10_9224	2610507B11Rik	94	lnc_inter_chr10_9224_2610507B11Rik_DBR7	7	chr10	13500	13527	27	1	20	31	1.4588235294117646	29.176470588235293	17.25	0.1875	0.0049	lnc_inter_chr10_9224_DBR7_2610507B11Rik_RBR1
lnc_inter_chr10_9224	Actr8	94	lnc_inter_chr10_9224_Actr8_DBR9	9	chr10	13500	13527	27	1	17	40	1.8478260869565215	31.41304347826087	17.647058823529413	0.18470588235294116	0.0098235294117647	lnc_inter_chr10_9224_DBR9_Actr8_RBR2
lnc_inter_chr10_9224	Adamts6	94	lnc_inter_chr10_9224_Adamts6_DBR26	26	chr10	13495	13527	32	2	15	75	3.474689440993789	27.15791925465839	17.77777777777778	0.18833333333333335	0.04538888888888889	lnc_inter_chr10_9224_DBR26_Adamts6_RBR5,lnc_inter_chr10_9224_DBR26_Adamts6_RBR6
lnc_inter_chr10_9224	Aebp2	94	lnc_inter_chr10_9224_Aebp2_DBR21	21	chr10	13498	13527	29	1	22	55	2.574468085106383	56.638297872340424	17.363636363636363	0.18681818181818183	0.02909090909090909	lnc_inter_chr10_9224_DBR21_Aebp2_RBR2
lnc_inter_chr10_9224	Agtr1a	94	lnc_inter_chr10_9224_Agtr1a_DBR19	19	chr10	13505	13527	22	1	4	39	1.879518072289157	7.518072289156627	16.75	0.1925	0.09625	lnc_inter_chr10_9224_DBR19_Agtr1a_RBR1
lnc_inter_chr10_9224	Akirin2	94	lnc_inter_chr10_9224_Akirin2_DBR7	7	chr10	13500	13527	27	1	10	24	1.1538461538461535	11.538461538461537	16.8	0.192	0	lnc_inter_chr10_9224_DBR7_Akirin2_RBR3
lnc_inter_chr10_9224	Alg6	94	lnc_inter_chr10_9224_Alg6_DBR5	5	chr10	13500	13527	27	1	13	24	1.1304347826086958	14.695652173913045	17.23076923076923	0.18769230769230769	0	lnc_inter_chr10_9224_DBR5_Alg6_RBR3
lnc_inter_chr10_9224	Anapc1	94	lnc_inter_chr10_9224_Anapc1_DBR7	7	chr10	13498	13527	29	1	16	28	1.2947976878612717	20.716763005780347	17.5625	0.186875	0.002375	lnc_inter_chr10_9224_DBR7_Anapc1_RBR1
lnc_inter_chr10_9224	Ankrd54	94	lnc_inter_chr10_9224_Ankrd54_DBR8	8	chr10	13500	13527	27	1	31	33	1.5223214285714286	47.191964285714285	17.677419354838708	0.1832258064516129	0	lnc_inter_chr10_9224_DBR8_Ankrd54_RBR2
lnc_inter_chr10_9224	Antxr2	94	lnc_inter_chr10_9224_Antxr2_DBR15	15	chr10	13500	13527	27	2	13	48	2.280993431855501	14.376642036124798	17.045454545454547	0.18954545454545457	0.03525	lnc_inter_chr10_9224_DBR15_Antxr2_RBR2,lnc_inter_chr10_9224_DBR15_Antxr2_RBR3
lnc_inter_chr10_9224	Anxa7	94	lnc_inter_chr10_9224_Anxa7_DBR8	8	chr10	13500	13527	27	1	42	40	1.8421052631578947	77.36842105263158	17.714285714285715	0.18285714285714288	0	lnc_inter_chr10_9224_DBR8_Anxa7_RBR1
lnc_inter_chr10_9224	Ap1g1	94	lnc_inter_chr10_9224_Ap1g1_DBR4	4	chr10	13500	13527	27	1	25	30	1.3888888888888888	34.72222222222222	17.6	0.184	0	lnc_inter_chr10_9224_DBR4_Ap1g1_RBR1
lnc_inter_chr10_9224	Arcn1	94	lnc_inter_chr10_9224_Arcn1_DBR7	7	chr10	13500	13527	27	1	23	31	1.4462474645030423	33.26369168356998	17.434782608695652	0.18565217391304348	0	lnc_inter_chr10_9224_DBR7_Arcn1_RBR2
lnc_inter_chr10_9224	Arl5a	94	lnc_inter_chr10_9224_Arl5a_DBR4	4	chr10	13500	13527	27	1	19	30	1.4074074074074074	26.74074074074074	17.31578947368421	0.1868421052631579	0	lnc_inter_chr10_9224_DBR4_Arl5a_RBR3
lnc_inter_chr10_9224	Arntl	94	lnc_inter_chr10_9224_Arntl_DBR12	12	chr10	13500	13527	27	1	14	31	1.451505016722408	20.321070234113712	17.285714285714285	0.19071428571428573	0.00264285714285714	lnc_inter_chr10_9224_DBR12_Arntl_RBR2
lnc_inter_chr10_9224	Arpc2	94	lnc_inter_chr10_9224_Arpc2_DBR3	3	chr10	13500	13527	27	1	5	27	1.2735849056603774	6.367924528301887	17.2	0.188	0	lnc_inter_chr10_9224_DBR3_Arpc2_RBR2
lnc_inter_chr10_9224	Arsb	94	lnc_inter_chr10_9224_Arsb_DBR5	5	chr10	13500	13527	27	1	8	24	1.170731707317073	9.365853658536585	16.5	0.195	0	lnc_inter_chr10_9224_DBR5_Arsb_RBR1
lnc_inter_chr10_9224	Acp6	94	lnc_inter_chr10_9224_Acp6_DBR15	15	chr10	13488	13529	41	2	13	70	3.112676056338028	26.352112676056336	17.625	0.19416666666666668	0.05125	lnc_inter_chr10_9224_DBR15_Acp6_RBR1,lnc_inter_chr10_9224_DBR15_Acp6_RBR5
lnc_inter_chr10_9224	Actb	94	lnc_inter_chr10_9224_Actb_DBR16	16	chr10	13500	13529	29	1	6	29	1.3700787401574803	8.220472440944881	17.166666666666668	0.18833333333333332	0.04683333333333333	lnc_inter_chr10_9224_DBR16_Actb_RBR2
lnc_inter_chr10_9224	2510039O18Rik	95	lnc_inter_chr10_9224_2510039O18Rik_DBR15	15	chr10	14156	14178	22	1	2	22	1.1	2.2	16	0.2	0.55	lnc_inter_chr10_9224_DBR15_2510039O18Rik_RBR3
lnc_inter_chr10_9224	Acbd4	95	lnc_inter_chr10_9224_Acbd4_DBR15	15	chr10	14155	14178	23	1	2	27	1.255813953488372	2.511627906976744	17.5	0.185	0.585	lnc_inter_chr10_9224_DBR15_Acbd4_RBR2
lnc_inter_chr10_9224	Apoh	95	lnc_inter_chr10_9224_Apoh_DBR16	16	chr10	14155	14184	29	1	2	26	1.3	2.6	16.5	0.175	0.575	lnc_inter_chr10_9224_DBR16_Apoh_RBR3
lnc_inter_chr10_9224	Aebp2	96	lnc_inter_chr10_9224_Aebp2_DBR22	22	chr10	14473	14498	25	1	3	28	1.2923076923076922	3.876923076923077	17.333333333333332	0.2	0.12	lnc_inter_chr10_9224_DBR22_Aebp2_RBR2
lnc_inter_chr10_9224	Aebp2	97	lnc_inter_chr10_9224_Aebp2_DBR23	23	chr10	14501	14523	22	1	2	22	1.1	2.2	16	0.2	0.175	lnc_inter_chr10_9224_DBR23_Aebp2_RBR2
lnc_inter_chr10_9224	0610010F05Rik	98	lnc_inter_chr10_9224_0610010F05Rik_DBR11	11	chr10	15812	15837	25	1	43	88	3.889003083247688	167.22713257965057	18.348837209302324	0.18976744186046512	0.36046511627906974	lnc_inter_chr10_9224_DBR11_0610010F05Rik_RBR2
lnc_inter_chr10_9224	Adamts6	98	lnc_inter_chr10_9224_Adamts6_DBR27	27	chr10	15812	15837	25	1	20	77	3.7560975609756095	75.1219512195122	16.6	0.19	0.425	lnc_inter_chr10_9224_DBR27_Adamts6_RBR8
lnc_inter_chr10_9224	Aebp2	98	lnc_inter_chr10_9224_Aebp2_DBR24	24	chr10	15813	15837	24	1	5	23	1.074766355140187	5.373831775700935	17.6	0.178	0.344	lnc_inter_chr10_9224_DBR24_Aebp2_RBR4
lnc_inter_chr10_9224	Ankrd28	98	lnc_inter_chr10_9224_Ankrd28_DBR14	14	chr10	15815	15837	22	1	2	22	1.0731707317073171	2.1463414634146343	16.5	0.195	0.39	lnc_inter_chr10_9224_DBR14_Ankrd28_RBR1
lnc_inter_chr10_9224	Apoh	98	lnc_inter_chr10_9224_Apoh_DBR17	17	chr10	15816	15837	21	1	2	22	1.0731707317073171	2.1463414634146343	16.5	0.195	0.44	lnc_inter_chr10_9224_DBR17_Apoh_RBR3
lnc_inter_chr10_9224	Arap2	98	lnc_inter_chr10_9224_Arap2_DBR12	12	chr10	15813	15837	24	1	4	24	1.1428571428571428	4.571428571428571	17.5	0.165	0.3325	lnc_inter_chr10_9224_DBR12_Arap2_RBR1
lnc_inter_chr10_9224	Arid1b	98	lnc_inter_chr10_9224_Arid1b_DBR16	16	chr10	15812	15837	25	1	12	46	2.1904761904761907	26.28571428571429	16.916666666666668	0.195	0.4133333333333334	lnc_inter_chr10_9224_DBR16_Arid1b_RBR2
lnc_inter_chr10_9224	Arpp19	98	lnc_inter_chr10_9224_Arpp19_DBR9	9	chr10	15812	15837	25	1	44	98	4.231599607458293	186.19038272816488	19.272727272727273	0.16840909090909092	0.3927272727272728	lnc_inter_chr10_9224_DBR9_Arpp19_RBR1
lnc_inter_chr10_9224	Abcb7	98	lnc_inter_chr10_9224_Abcb7_DBR16	16	chr10	15812	15840	28	1	30	68	3.0538922155688626	91.61676646706589	18.233333333333334	0.17983333333333337	0.4003333333333333	lnc_inter_chr10_9224_DBR16_Abcb7_RBR4
lnc_inter_chr10_9224	Ankrd46	98	lnc_inter_chr10_9224_Ankrd46_DBR10	10	chr10	15812	15840	28	1	15	38	1.6863905325443789	25.29585798816568	18.4	0.182	0.372	lnc_inter_chr10_9224_DBR10_Ankrd46_RBR1
lnc_inter_chr10_9224	Arhgef19	98	lnc_inter_chr10_9224_Arhgef19_DBR13	13	chr10	15812	15840	28	1	7	25	1.1824324324324325	8.277027027027028	17.285714285714285	0.18142857142857144	0.3771428571428572	lnc_inter_chr10_9224_DBR13_Arhgef19_RBR2
lnc_inter_chr10_9224	Abca8a	98	lnc_inter_chr10_9224_Abca8a_DBR17	17	chr10	15812	15842	30	1	41	79	3.342621259029928	137.04747162022704	19.5609756097561	0.1731707317073171	0.38609756097560977	lnc_inter_chr10_9224_DBR17_Abca8a_RBR4
lnc_inter_chr10_9224	Acbd3	99	lnc_inter_chr10_9224_Acbd3_DBR2	2	chr10	16478	16502	24	1	2	24	1.1428571428571428	2.2857142857142856	17	0.19	0.14500000000000002	lnc_inter_chr10_9224_DBR2_Acbd3_RBR1
lnc_inter_chr10_9224	Agpat2	99	lnc_inter_chr10_9224_Agpat2_DBR6	6	chr10	16472	16502	30	1	2	21	1.024390243902439	2.048780487804878	16.5	0.195	0.07250000000000001	lnc_inter_chr10_9224_DBR6_Agpat2_RBR2
lnc_inter_chr10_9224	Aarsd1	99	lnc_inter_chr10_9224_Aarsd1_DBR3	3	chr10	16482	16507	25	1	9	31	1.55	13.95	16	0.2	0	lnc_inter_chr10_9224_DBR3_Aarsd1_RBR1
lnc_inter_chr10_9224	Abca8a	99	lnc_inter_chr10_9224_Abca8a_DBR18	18	chr10	16487	16507	20	1	4	21	1.05	4.2	16	0.2	0	lnc_inter_chr10_9224_DBR18_Abca8a_RBR1
lnc_inter_chr10_9224	Actr1a	99	lnc_inter_chr10_9224_Actr1a_DBR2	2	chr10	16482	16507	25	1	3	25	1.2295081967213115	3.6885245901639343	16.333333333333332	0.19666666666666668	0.04933333333333333	lnc_inter_chr10_9224_DBR2_Actr1a_RBR1
lnc_inter_chr10_9224	Actr5	99	lnc_inter_chr10_9224_Actr5_DBR4	4	chr10	16478	16507	29	2	3	42	2.047619047619047	3.0952380952380953	16.5	0.195	0.03625	lnc_inter_chr10_9224_DBR4_Actr5_RBR1,lnc_inter_chr10_9224_DBR4_Actr5_RBR2
